2020-12-10,00:09:15.626604,23.250
2020-12-10,00:19:16.542317,23.250
2020-12-10,00:29:17.552262,23.187
2020-12-10,00:39:18.517892,23.125
2020-12-10,00:49:19.599965,23.125
2020-12-10,00:59:20.557217,23.062
2020-12-10,01:09:21.566574,23.062
2020-12-10,01:19:22.603947,23.000
2020-12-10,01:29:23.647282,23.000
2020-12-10,01:39:24.606077,22.937
2020-12-10,01:49:25.688320,22.812
2020-12-10,01:59:26.595394,22.750
2020-12-10,02:09:27.664971,22.687
2020-12-10,02:19:28.628731,22.625
2020-12-10,02:29:29.645475,22.562
2020-12-10,02:39:30.589116,22.500
2020-12-10,02:49:31.566264,22.437
2020-12-10,02:59:32.612064,22.437
2020-12-10,03:09:33.646575,22.375
2020-12-10,03:19:34.646606,22.312
2020-12-10,03:29:35.546620,22.250
2020-12-10,03:39:36.522580,22.250
2020-12-10,03:49:37.586880,22.187
2020-12-10,03:59:38.604389,22.187
2020-12-10,04:09:39.646596,22.125
2020-12-10,04:19:40.659684,22.125
2020-12-10,04:29:41.646624,22.062
2020-12-10,04:39:42.646619,21.937
2020-12-10,04:49:43.646608,21.937
2020-12-10,04:59:44.646610,21.875
2020-12-10,05:09:45.674403,21.812
2020-12-10,05:19:46.689046,21.812
2020-12-10,05:29:47.626603,21.750
2020-12-10,05:39:48.534625,21.875
2020-12-10,05:49:49.547034,21.812
2020-12-10,05:59:50.557685,21.750
2020-12-10,06:09:51.565885,21.687
2020-12-10,06:19:52.616865,21.687
2020-12-10,06:29:53.646616,21.750
2020-12-10,06:39:54.646626,21.750
2020-12-10,06:49:55.648851,21.750
2020-12-10,06:59:56.671297,21.750
2020-12-10,07:09:57.646637,21.750
2020-12-10,07:19:58.646664,21.812
2020-12-10,07:29:59.646665,21.812
2020-12-10,07:40:00.646614,21.875
2020-12-10,07:50:01.646609,21.937
2020-12-10,08:00:02.655233,22.062
2020-12-10,08:10:03.646664,22.062
2020-12-10,08:20:04.586739,22.000
2020-12-10,08:30:05.566311,22.062
2020-12-10,08:40:06.541199,22.062
2020-12-10,08:50:07.516594,22.187
2020-12-10,09:00:08.469932,22.312
2020-12-10,09:10:09.430668,22.312
2020-12-10,09:20:10.396632,22.562
2020-12-10,09:30:11.399041,22.625
2020-12-10,09:40:12.409244,22.875
2020-12-10,09:50:13.396609,22.812
2020-12-10,10:00:14.396613,22.812
2020-12-10,10:10:15.396630,22.875
2020-12-10,10:20:16.454521,23.125
2020-12-10,10:30:17.434271,23.250
2020-12-10,10:40:18.396614,23.500
2020-12-10,10:50:19.396611,23.625
2020-12-10,11:00:20.430276,23.687
2020-12-10,11:10:21.396621,23.687
2020-12-10,11:20:22.420787,23.687
2020-12-10,11:30:23.396612,23.812
2020-12-10,11:40:24.431507,24.062
2020-12-10,11:50:25.396607,24.062
2020-12-10,12:00:26.450986,24.125
2020-12-10,12:10:27.441844,24.250
2020-12-10,12:20:28.396605,24.500
2020-12-10,12:30:29.396752,24.437
2020-12-10,12:40:30.445838,24.500
2020-12-10,12:50:31.443140,24.625
2020-12-10,13:00:32.433565,24.625
2020-12-10,13:10:33.452864,24.687
2020-12-10,13:20:34.396609,24.750
2020-12-10,13:30:35.396616,24.812
2020-12-10,13:40:36.396608,24.812
2020-12-10,13:50:37.434823,24.812
2020-12-10,14:00:38.493318,24.875
2020-12-10,14:10:39.486147,24.937
2020-12-10,14:20:40.526070,24.937
2020-12-10,14:30:41.569658,24.937
2020-12-10,14:40:42.639097,24.875
2020-12-10,14:50:43.580298,24.812
2020-12-10,15:00:44.606151,24.750
2020-12-10,15:10:45.645770,24.750
2020-12-10,15:20:46.685214,24.687
2020-12-10,15:30:47.672499,24.687
2020-12-10,15:40:48.734086,24.625
2020-12-10,15:50:49.710383,24.562
2020-12-10,16:00:50.650376,24.500
2020-12-10,16:10:51.570154,24.500
2020-12-10,16:20:52.587973,24.375
2020-12-10,16:30:53.583146,24.375
2020-12-10,16:40:54.605860,24.500
2020-12-10,16:50:55.607660,24.375
2020-12-10,17:00:56.629386,24.312
2020-12-10,17:10:57.622216,24.312
2020-12-10,17:20:58.566154,24.250
2020-12-10,17:30:59.642398,24.187
2020-12-10,17:41:00.707755,24.187
2020-12-10,17:51:01.678872,24.125
2020-12-10,18:01:02.686853,24.125
2020-12-10,18:11:03.724789,24.062
2020-12-10,18:21:04.732857,23.937
2020-12-10,18:31:05.727345,24.000
2020-12-10,18:41:06.767432,23.875
2020-12-10,18:51:07.841441,23.875
2020-12-10,19:01:08.845880,23.437
2020-12-10,19:11:09.828349,23.687
2020-12-10,19:21:10.844971,23.687
2020-12-10,19:31:11.823467,23.625
2020-12-10,19:41:12.873282,23.500
2020-12-10,19:51:13.840025,23.500
2020-12-10,20:01:14.889416,23.437
2020-12-10,20:11:15.884314,23.375
2020-12-10,20:21:16.883544,23.312
2020-12-10,20:31:17.882402,23.187
2020-12-10,20:41:18.933706,23.437
2020-12-10,20:51:19.980181,23.375
2020-12-10,21:01:20.945379,23.125
2020-12-10,21:11:21.990892,23.000
2020-12-10,21:21:22.932324,22.875
2020-12-10,21:31:23.974946,22.875
2020-12-10,21:41:24.964175,22.750
2020-12-10,21:51:25.896607,22.625
2020-12-10,22:01:26.945570,22.562
2020-12-10,22:11:27.995948,22.437
2020-12-10,22:21:29.039691,22.562
2020-12-10,22:31:30.059369,22.500
2020-12-10,22:41:31.090483,22.375
2020-12-10,22:51:32.125582,22.062
2020-12-10,23:01:33.146613,22.125
2020-12-10,23:11:34.115529,22.125
2020-12-10,23:21:35.146609,21.937
2020-12-10,23:31:36.126424,21.937
2020-12-10,23:41:37.146609,21.875
2020-12-10,23:51:38.026607,21.750
