2020-11-09,00:04:59.453809,24.687
2020-11-09,00:15:00.392453,24.500
2020-11-09,00:25:01.437590,24.375
2020-11-09,00:35:02.477079,24.312
2020-11-09,00:45:03.481947,24.062
2020-11-09,00:55:04.525448,23.937
2020-11-09,01:05:05.565556,23.812
2020-11-09,01:15:06.599589,23.625
2020-11-09,01:25:07.647232,23.437
2020-11-09,01:35:08.655582,23.375
2020-11-09,01:45:09.690252,23.312
2020-11-09,01:55:10.663207,23.187
2020-11-09,02:05:11.570616,23.062
2020-11-09,02:15:12.521200,23.000
2020-11-09,02:25:13.559326,22.937
2020-11-09,02:35:14.566085,22.875
2020-11-09,02:45:15.550700,22.750
2020-11-09,02:55:16.565940,22.625
2020-11-09,03:05:17.550747,22.687
2020-11-09,03:15:18.468376,22.562
2020-11-09,03:25:19.422172,22.500
2020-11-09,03:35:20.460672,22.437
2020-11-09,03:45:21.502185,22.500
2020-11-09,03:55:22.523459,22.375
2020-11-09,04:05:23.516955,22.312
2020-11-09,04:15:24.499005,22.250
2020-11-09,04:25:25.431745,22.187
2020-11-09,04:35:26.401392,22.187
2020-11-09,04:45:27.469235,22.187
2020-11-09,04:55:28.352934,22.062
2020-11-09,05:05:29.348097,22.062
2020-11-09,05:15:30.354855,22.000
2020-11-09,05:25:31.327885,21.937
2020-11-09,05:35:32.366729,21.937
2020-11-09,05:45:33.347699,21.875
2020-11-09,05:55:34.341952,21.750
2020-11-09,06:05:35.318138,21.687
2020-11-09,06:15:36.297558,21.687
2020-11-09,06:25:37.279873,21.687
2020-11-09,06:35:38.293735,21.687
2020-11-09,06:45:39.225380,21.687
2020-11-09,06:55:40.212655,21.687
2020-11-09,07:05:41.197581,21.687
2020-11-09,07:15:42.167243,21.750
2020-11-09,07:25:43.155800,21.812
2020-11-09,07:35:44.227367,21.875
2020-11-09,07:45:45.264388,21.875
2020-11-09,07:55:46.287475,22.000
2020-11-09,08:05:47.237280,22.125
2020-11-09,08:15:48.291023,22.250
2020-11-09,08:25:49.328773,22.375
2020-11-09,08:35:50.366487,22.750
2020-11-09,08:45:51.353469,23.062
2020-11-09,08:55:52.300642,23.250
2020-11-09,09:05:53.266626,23.437
2020-11-09,09:15:54.218292,23.625
2020-11-09,09:25:55.146633,23.687
2020-11-09,09:35:56.126074,23.812
2020-11-09,09:45:57.151356,24.000
2020-11-09,09:55:58.123957,24.187
2020-11-09,10:05:59.166616,24.312
2020-11-09,10:16:00.163598,24.437
2020-11-09,10:26:01.189714,24.562
2020-11-09,10:36:02.185035,24.687
2020-11-09,10:46:03.146613,24.750
2020-11-09,10:56:04.146573,24.875
2020-11-09,11:06:05.066706,25.000
2020-11-09,11:16:05.998140,25.125
2020-11-09,11:26:06.972108,25.187
2020-11-09,11:36:07.956600,25.375
2020-11-09,11:46:08.916434,25.500
2020-11-09,11:56:09.896589,25.500
2020-11-09,12:06:11.007075,25.687
2020-11-09,12:16:12.046779,25.750
2020-11-09,12:26:13.031125,25.750
2020-11-09,12:36:14.076132,25.937
2020-11-09,12:46:15.086886,25.875
2020-11-09,12:56:16.163933,25.875
2020-11-09,13:06:17.149224,26.000
2020-11-09,13:16:18.174291,26.125
2020-11-09,13:26:19.166684,26.125
2020-11-09,13:36:20.205820,26.125
2020-11-09,13:46:21.247950,26.125
2020-11-09,13:56:22.324563,26.125
2020-11-09,14:06:23.361478,26.187
2020-11-09,14:16:24.363921,26.187
2020-11-09,14:26:25.389778,26.250
2020-11-09,14:36:26.366099,26.187
2020-11-09,14:46:27.449381,26.250
2020-11-09,14:56:28.396456,26.312
2020-11-09,15:06:29.336919,26.187
2020-11-09,15:16:30.393944,26.187
2020-11-09,15:26:31.396616,26.250
2020-11-09,15:36:32.396614,26.250
2020-11-09,15:46:33.407743,26.312
2020-11-09,15:56:34.396625,26.250
2020-11-09,16:06:35.396616,26.312
2020-11-09,16:16:36.396601,26.312
2020-11-09,16:26:37.398085,26.375
2020-11-09,16:36:38.426758,26.375
2020-11-09,16:46:39.420578,26.437
2020-11-09,16:56:40.396612,26.375
2020-11-09,17:06:41.442297,26.375
2020-11-09,17:16:42.418318,26.437
2020-11-09,17:26:43.407127,26.500
2020-11-09,17:36:44.401977,26.562
2020-11-09,17:46:45.388511,26.500
2020-11-09,17:56:46.348901,26.500
2020-11-09,18:06:47.254481,26.500
2020-11-09,18:16:48.296709,26.500
2020-11-09,18:26:49.341350,26.562
2020-11-09,18:36:50.396612,26.562
2020-11-09,18:46:51.307016,26.500
2020-11-09,18:56:52.276648,26.437
2020-11-09,19:06:53.349010,26.437
2020-11-09,19:16:54.396677,26.375
2020-11-09,19:26:55.419922,26.312
2020-11-09,19:36:56.407669,26.187
2020-11-09,19:46:57.407887,26.187
2020-11-09,19:56:58.490951,26.062
2020-11-09,20:06:59.487312,26.000
2020-11-09,20:17:00.411917,26.062
2020-11-09,20:27:01.313397,26.062
2020-11-09,20:37:02.283760,25.937
2020-11-09,20:47:03.258653,25.875
2020-11-09,20:57:04.303517,25.812
2020-11-09,21:07:05.327179,25.687
2020-11-09,21:17:06.280756,25.687
2020-11-09,21:27:07.244541,25.625
2020-11-09,21:37:08.310801,25.625
2020-11-09,21:47:09.328617,25.625
2020-11-09,21:57:10.360228,25.625
2020-11-09,22:07:11.416660,25.625
2020-11-09,22:17:12.443844,25.500
2020-11-09,22:27:13.398067,25.437
2020-11-09,22:37:14.445133,25.437
2020-11-09,22:47:15.449492,25.375
2020-11-09,22:57:16.416641,25.375
2020-11-09,23:07:17.389067,25.250
2020-11-09,23:17:18.358080,25.187
2020-11-09,23:27:19.365086,25.187
2020-11-09,23:37:20.361671,25.125
2020-11-09,23:47:21.408228,25.062
2020-11-09,23:57:22.440632,25.062
