2020-10-23,00:02:47.089361,23.687
2020-10-23,00:12:48.091625,23.375
2020-10-23,00:22:49.059012,23.500
2020-10-23,00:32:50.086232,23.500
2020-10-23,00:42:51.093990,23.437
2020-10-23,00:52:52.090539,23.250
2020-10-23,01:02:53.079784,23.187
2020-10-23,01:12:54.137318,23.125
2020-10-23,01:22:55.055373,23.000
2020-10-23,01:32:56.099747,22.875
2020-10-23,01:42:57.171167,22.812
2020-10-23,01:52:58.151243,22.687
2020-10-23,02:02:59.065093,22.687
2020-10-23,02:13:00.089496,22.562
2020-10-23,02:23:01.131693,22.500
2020-10-23,02:33:02.211992,22.375
2020-10-23,02:43:03.131048,22.375
2020-10-23,02:53:04.197074,22.375
2020-10-23,03:03:05.234544,22.125
2020-10-23,03:13:06.249851,22.062
2020-10-23,03:23:07.295137,22.125
2020-10-23,03:33:08.322009,21.812
2020-10-23,03:43:09.377609,21.750
2020-10-23,03:53:10.456831,21.687
2020-10-23,04:03:11.395233,21.812
2020-10-23,04:13:12.344555,21.687
2020-10-23,04:23:13.364203,21.687
2020-10-23,04:33:14.410472,21.562
2020-10-23,04:43:15.359587,21.625
2020-10-23,04:53:16.426167,21.562
2020-10-23,05:03:17.448711,21.562
2020-10-23,05:13:18.490026,21.500
2020-10-23,05:23:19.500099,21.562
2020-10-23,05:33:20.417298,21.500
2020-10-23,05:43:21.432639,21.500
2020-10-23,05:53:22.323256,21.437
2020-10-23,06:03:23.368903,21.375
2020-10-23,06:13:24.312332,21.437
2020-10-23,06:23:25.283111,21.375
2020-10-23,06:33:26.330227,21.375
2020-10-23,06:43:27.275861,21.375
2020-10-23,06:53:28.162113,21.375
2020-10-23,07:03:29.200005,21.312
2020-10-23,07:13:30.237522,21.437
2020-10-23,07:23:31.240138,21.375
2020-10-23,07:33:32.240549,21.312
2020-10-23,07:43:33.292493,21.312
2020-10-23,07:53:34.350021,21.437
2020-10-23,08:03:35.368258,21.500
2020-10-23,08:13:36.442990,21.500
2020-10-23,08:23:37.431089,21.375
2020-10-23,08:33:38.426006,21.500
2020-10-23,08:43:39.428515,21.625
2020-10-23,08:53:40.414404,21.500
2020-10-23,09:03:41.431361,21.500
2020-10-23,09:13:42.371536,21.562
2020-10-23,09:23:43.370831,21.625
2020-10-23,09:33:44.314662,21.687
2020-10-23,09:43:45.258475,21.937
2020-10-23,09:53:46.160858,21.750
2020-10-23,10:03:47.143311,21.375
2020-10-23,10:13:48.171322,21.750
2020-10-23,10:23:49.173317,22.375
2020-10-23,10:33:50.081968,22.500
2020-10-23,10:43:51.172310,22.812
2020-10-23,10:53:52.166072,23.062
2020-10-23,11:03:53.192790,23.312
2020-10-23,11:13:54.116517,23.500
2020-10-23,11:23:55.140482,23.625
2020-10-23,11:33:56.171016,23.875
2020-10-23,11:43:57.110338,24.062
2020-10-23,11:53:58.115161,24.062
2020-10-23,12:03:59.044234,24.125
2020-10-23,12:14:00.088425,24.250
2020-10-23,12:24:01.094927,24.375
2020-10-23,12:34:01.990096,24.750
2020-10-23,12:44:02.903636,25.187
2020-10-23,12:54:03.842932,25.187
2020-10-23,13:04:04.813779,25.312
2020-10-23,13:14:05.858569,25.562
2020-10-23,13:24:06.803208,25.750
2020-10-23,13:34:07.831164,25.750
2020-10-23,13:44:08.749996,25.750
2020-10-23,13:54:09.750057,25.625
2020-10-23,14:04:10.695823,25.625
2020-10-23,14:14:11.691802,25.562
2020-10-23,14:24:12.728499,25.625
2020-10-23,14:34:13.771610,25.687
2020-10-23,14:44:14.783209,25.625
2020-10-23,14:54:15.750034,25.562
2020-10-23,15:04:16.710020,25.687
2020-10-23,15:14:17.626995,25.687
2020-10-23,15:24:18.681263,25.562
2020-10-23,15:34:19.632051,25.500
2020-10-23,15:44:20.564775,24.625
2020-10-23,15:54:21.652520,24.375
2020-10-23,16:04:22.649324,24.312
2020-10-23,16:14:23.605157,24.375
2020-10-23,16:24:24.670712,24.375
2020-10-23,16:34:25.700079,24.312
2020-10-23,16:44:26.729313,24.187
2020-10-23,16:54:27.750024,24.125
2020-10-23,17:04:28.631042,24.062
2020-10-23,17:14:29.625272,23.875
2020-10-23,17:24:30.649260,23.875
2020-10-23,17:34:31.627324,24.375
2020-10-23,17:44:32.651609,24.625
2020-10-23,17:54:33.717181,24.625
2020-10-23,18:04:34.687544,24.625
2020-10-23,18:14:35.642092,24.625
2020-10-23,18:24:36.563449,24.625
2020-10-23,18:34:37.555967,24.562
2020-10-23,18:44:38.593938,24.437
2020-10-23,18:54:39.532920,24.375
2020-10-23,19:04:40.488439,24.375
2020-10-23,19:14:41.463186,24.625
2020-10-23,19:24:42.490226,24.625
2020-10-23,19:34:43.500015,24.687
2020-10-23,19:44:44.500022,24.625
2020-10-23,19:54:45.521063,24.562
2020-10-23,20:04:46.500018,24.562
2020-10-23,20:14:47.500026,24.500
2020-10-23,20:24:48.470005,24.500
2020-10-23,20:34:49.486207,24.437
2020-10-23,20:44:50.491785,24.375
2020-10-23,20:54:51.531178,24.312
2020-10-23,21:04:52.568369,24.312
2020-10-23,21:14:53.610221,24.312
2020-10-23,21:24:54.670600,24.250
2020-10-23,21:34:55.699756,24.250
2020-10-23,21:44:56.754656,24.250
2020-10-23,21:54:57.739280,24.250
2020-10-23,22:04:58.758725,24.187
2020-10-23,22:14:59.713381,24.187
2020-10-23,22:25:00.718598,24.125
2020-10-23,22:35:01.716987,24.125
2020-10-23,22:45:02.730061,24.062
2020-10-23,22:55:03.723695,24.000
2020-10-23,23:05:04.731302,23.937
2020-10-23,23:15:05.769002,23.937
2020-10-23,23:25:06.827711,23.812
2020-10-23,23:35:07.771735,23.812
2020-10-23,23:45:08.810781,23.812
2020-10-23,23:55:09.830034,23.750
