2020-10-20,00:05:09.510776,22.312
2020-10-20,00:15:10.528215,22.312
2020-10-20,00:25:11.502433,21.875
2020-10-20,00:35:12.430674,21.875
2020-10-20,00:45:13.376905,21.750
2020-10-20,00:55:14.411825,21.625
2020-10-20,01:05:15.379540,21.500
2020-10-20,01:15:16.335554,21.375
2020-10-20,01:25:17.313091,21.312
2020-10-20,01:35:18.249915,21.187
2020-10-20,01:45:19.313950,21.125
2020-10-20,01:55:20.241120,21.000
2020-10-20,02:05:21.289288,20.937
2020-10-20,02:15:22.259427,20.875
2020-10-20,02:25:23.215438,20.750
2020-10-20,02:35:24.262259,20.750
2020-10-20,02:45:25.309063,20.687
2020-10-20,02:55:26.282513,20.562
2020-10-20,03:05:27.324954,20.437
2020-10-20,03:15:28.331015,20.437
2020-10-20,03:25:29.288506,20.375
2020-10-20,03:35:30.329567,20.312
2020-10-20,03:45:31.374314,20.187
2020-10-20,03:55:32.411623,20.187
2020-10-20,04:05:33.450513,20.125
2020-10-20,04:15:34.527043,20.062
2020-10-20,04:25:35.599275,19.937
2020-10-20,04:35:36.686238,19.812
2020-10-20,04:45:37.722181,19.812
2020-10-20,04:55:38.691385,19.812
2020-10-20,05:05:39.629056,19.812
2020-10-20,05:15:40.645680,19.687
2020-10-20,05:25:41.661925,19.687
2020-10-20,05:35:42.671255,19.625
2020-10-20,05:45:43.937120,19.437
2020-10-20,05:55:45.176853,19.437
2020-10-20,06:05:46.191097,19.375
2020-10-20,06:15:47.128859,19.375
2020-10-20,06:25:48.246720,19.375
2020-10-20,06:35:49.485735,19.250
2020-10-20,06:45:50.584865,19.187
2020-10-20,06:55:51.579993,19.187
2020-10-20,07:05:52.777452,19.187
2020-10-20,07:15:53.929992,19.250
2020-10-20,07:25:55.216687,19.312
2020-10-20,07:35:56.332047,19.437
2020-10-20,07:45:57.329152,19.625
2020-10-20,07:55:58.495560,20.187
2020-10-20,08:05:59.585678,20.937
2020-10-20,08:16:00.795906,21.625
2020-10-20,08:26:02.095705,21.937
2020-10-20,08:36:03.297522,22.250
2020-10-20,08:46:04.501186,22.562
2020-10-20,08:56:05.714697,22.812
2020-10-20,09:06:06.910033,23.312
2020-10-20,09:16:08.126969,23.750
2020-10-20,09:26:09.581188,24.000
2020-10-20,09:36:10.777901,24.000
2020-10-20,09:46:11.998435,24.062
2020-10-20,09:56:13.161333,24.187
2020-10-20,10:06:14.527762,24.375
2020-10-20,10:16:15.776237,24.312
2020-10-20,10:26:17.017953,24.250
2020-10-20,10:36:18.234018,24.312
2020-10-20,10:46:19.452603,24.375
2020-10-20,10:56:20.659276,24.437
2020-10-20,11:06:21.879235,24.500
2020-10-20,11:16:23.028916,24.562
2020-10-20,11:26:24.293011,24.750
2020-10-20,11:36:25.528614,24.812
2020-10-20,11:46:26.741198,25.000
2020-10-20,11:56:27.973711,25.250
2020-10-20,12:06:29.122685,25.500
2020-10-20,12:16:30.266932,25.500
2020-10-20,12:26:31.417719,25.375
2020-10-20,12:36:32.644777,25.312
2020-10-20,12:46:33.923334,25.187
2020-10-20,12:56:35.029575,25.187
2020-10-20,13:06:36.193431,25.187
2020-10-20,13:16:37.351014,25.375
2020-10-20,13:26:38.554291,25.500
2020-10-20,13:36:39.817178,25.500
2020-10-20,13:46:43.189050,25.500
2020-10-20,13:56:44.444691,25.437
2020-10-20,14:06:45.698097,25.437
2020-10-20,14:16:46.985281,25.437
2020-10-20,14:26:49.510281,25.437
2020-10-20,14:36:50.783912,25.312
2020-10-20,14:46:52.163411,25.312
2020-10-20,14:56:53.420076,25.250
2020-10-20,15:06:54.624308,25.187
2020-10-20,15:16:55.811654,25.000
2020-10-20,15:26:56.898068,25.000
2020-10-20,15:36:58.277668,24.937
2020-10-20,15:46:59.528078,24.875
2020-10-20,15:57:00.855079,24.625
2020-10-20,16:07:28.996286,24.562
2020-10-20,16:17:45.050735,24.437
2020-10-20,17:00:00.685931,24.062
2020-10-20,17:14:33.237062,24.062
2020-10-20,17:52:04.987078,24.062
2020-10-20,18:11:10.642698,23.875
2020-10-20,18:24:37.775301,23.687
2020-10-20,19:03:46.158052,23.687
2020-10-20,19:16:11.089687,23.687
2020-10-20,19:35:00.161202,23.687
2020-10-20,19:51:00.531939,23.375
2020-10-20,20:03:43.603534,23.250
2020-10-20,20:17:07.381339,23.250
2020-10-20,20:29:54.108109,23.062
2020-10-20,20:45:54.070906,23.062
2020-10-20,20:57:10.864432,.
2020-10-20,21:07:53.686503,22.750
2020-10-20,21:30:03.824184,23.250
2020-10-20,21:46:59.154261,23.562
2020-10-20,22:02:58.759757,23.687
2020-10-20,22:15:47.385069,23.750
2020-10-20,22:29:12.849845,23.750
2020-10-20,22:39:46.084952,23.562
2020-10-20,22:49:52.117485,23.375
2020-10-20,23:02:34.546645,23.250
2020-10-20,23:12:48.531571,23.125
2020-10-20,23:28:36.188402,22.937
2020-10-20,23:39:14.044307,22.750
2020-10-20,23:56:10.626743,22.625
